gdc_file_id	aliquot_id	case_id	disease_type	experimental_strategy	gender	investigation	platform	primary_site	reference_genome	sample_id	sample_type
2a2f4666-2893-4357-a3c5-34f5523f7ac3	CCLE-PA-TU-8988S-RNA-08	CCLE-PA-TU-8988S	Pancreatic adenocarcinoma	RNA-Seq	Female	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	PA-TU-8988S	Cell Line
62cb2e2b-635e-48fc-8bd2-692c8944095c	CCLE-KNS-42-RNA-08	CCLE-KNS-42	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	KNS-42	Cell Line
6d4f0603-d9f4-47e0-83a4-857c634fa656	CCLE-NALM-1-RNA-08	CCLE-NALM-1	Chronic Lymphocytic Leukemia	RNA-Seq	Female	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	NALM-1	Cell Line
b9910859-8088-489a-a59b-95e4aa8005a9	CCLE-HuCCT1-RNA-08	CCLE-HuCCT1	Liver hepatocellular carcinoma	RNA-Seq	Male	CCLE-LIHC	Illumina	biliary_tract	HG19_Broad_variant	HuCCT1	Cell Line
e3841acd-4f3c-4f99-ba51-6a7405fe976e	CCLE-CHP-212-RNA-08	CCLE-CHP-212	Brain Lower Grade Glioma	RNA-Seq	Not available	CCLE-LGG	Illumina	autonomic_ganglia	HG19_Broad_variant	CHP-212	Cell Line
ad94b119-c331-4edc-901a-6f4065d28470	CCLE-CAL-85-1-RNA-08	CCLE-CAL-85-1	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	CAL-85-1	Cell Line
e8385ceb-1e07-4176-8b80-4f9e75531007	CCLE-SK-N-FI-RNA-08	CCLE-SK-N-FI	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	autonomic_ganglia	HG19_Broad_variant	SK-N-FI	Cell Line
9c38c8f4-3ebf-490a-ac7b-4bce9892e0c0	CCLE-JHUEM-7-RNA-08	CCLE-JHUEM-7	Cervical squamous cell carcinoma and endocervical adenocarcinoma	RNA-Seq	Female	CCLE-CESC	Illumina	endometrium	HG19_Broad_variant	JHUEM-7	Cell Line
2f246764-c7c1-414a-a121-e7ed8d0ab774	CCLE-WM-115-RNA-08	CCLE-WM-115	Skin Cutaneous Melanoma	RNA-Seq	Female	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	WM-115	Cell Line
8a3038ca-7378-4e0a-98cc-53a93d1d4d22	CCLE-SNU-423-RNA-08	CCLE-SNU-423	Liver hepatocellular carcinoma	RNA-Seq	Male	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	SNU-423	Cell Line
6926491d-38db-4efb-8411-22dc4d6a1c1b	CCLE-HOP-62-RNA-08	CCLE-HOP-62	Lung squamous cell carcinoma	RNA-Seq	Not available	CCLE-LUSC	Illumina	Not available	HG19_Broad_variant	HOP-62	Cell Line
a2f748fc-91cf-4835-9449-91ae19d50e27	CCLE-OUMS-23-RNA-08	CCLE-OUMS-23	Colon adenocarcinoma	RNA-Seq	Not available	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	OUMS-23	Cell Line
e989abea-81a3-4947-b3cb-b2a64b1f724f	CCLE-COV644-RNA-08	CCLE-COV644	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	COV644	Cell Line
0ca4b611-0af9-4b5e-a687-7aef0bc6d55c	CCLE-NCI-H747-RNA-08	CCLE-NCI-H747	Colon adenocarcinoma	RNA-Seq	Male	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	NCI-H747	Cell Line
0bbf95f1-2a34-448b-80b1-42f1323c7cea	CCLE-MONO-MAC-6-RNA-08	CCLE-MONO-MAC-6	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	MONO-MAC-6	Cell Line
1e1dcd43-4323-4e49-a670-0075c1815204	CCLE-SW1783-RNA-08	CCLE-SW1783	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	SW1783	Cell Line
f5dfc203-6840-4456-adf8-6c921986f4fc	CCLE-Caov-3-RNA-08	CCLE-Caov-3	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	Caov-3	Cell Line
872a3baa-00cc-486e-a4f8-85eb51bafce4	CCLE-Hs675.T-RNA-08	CCLE-Hs675.T	Colon adenocarcinoma	RNA-Seq	Male	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	Hs675.T	Cell Line
f631ab56-11cb-4cbd-9179-f3f3ddfce7c7	CCLE-RPMI-7951-RNA-08	CCLE-RPMI-7951	Skin Cutaneous Melanoma	RNA-Seq	Female	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	RPMI-7951	Cell Line
ca1b8c29-243b-4fca-a6d2-b876e1faed5d	CCLE-U-937-RNA-08	CCLE-U-937	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	U-937	Cell Line
20ca17de-de36-492a-84d2-0ab0b8605a27	CCLE-KMBC-2-RNA-08	CCLE-KMBC-2	Bladder Urothelial Carcinoma	RNA-Seq	Not available	CCLE-BLCA	Illumina	urinary_tract	HG19_Broad_variant	KMBC-2	Cell Line
2910bad9-41df-4471-81d4-5250375d60d6	CCLE-KNS-60-RNA-08	CCLE-KNS-60	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	KNS-60	Cell Line
5c4ad724-90ca-4baa-a165-0754cc348c6a	CCLE-SK-MEL-28-RNA-08	CCLE-SK-MEL-28	Skin Cutaneous Melanoma	RNA-Seq	Male	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	SK-MEL-28	Cell Line
1bcf7a1c-05f6-46e6-a1a3-c871372bb3a4	CCLE-Pfeiffer-RNA-08	CCLE-Pfeiffer	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	Pfeiffer	Cell Line
4cd1920a-f421-4910-a5c5-1b72c4538ce7	CCLE-U-251MG-RNA-08	CCLE-U-251MG	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	U-251MG	Cell Line
a3f5e399-af24-4595-a70d-38969c40ecb6	CCLE-JK-1-RNA-08	CCLE-JK-1	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	JK-1	Cell Line
f12f107d-cef6-4583-bf46-f61ad6e550bc	CCLE-Kasumi-6-RNA-08	CCLE-Kasumi-6	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	Kasumi-6	Cell Line
3c72b35d-719a-4489-b8a0-54bd0a551870	CCLE-L-540-RNA-08	CCLE-L-540	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Female	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	L-540	Cell Line
6630e532-e3e7-43c5-bfff-78d60d0ff3cf	CCLE-CAL-33-RNA-08	CCLE-CAL-33	Head and Neck squamous cell carcinoma	RNA-Seq	Male	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	CAL-33	Cell Line
f894c15e-5f4d-480a-928a-284272285de1	CCLE-HuG1-N-RNA-08	CCLE-HuG1-N	Stomach adenocarcinoma	RNA-Seq	Male	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	HuG1-N	Cell Line
d367db0b-27d9-4856-9489-bb085e1b998e	CCLE-COR-L279-RNA-08	CCLE-COR-L279	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	COR-L279	Cell Line
104c183e-6b9f-44b0-94ba-d0fb42bfc2f3	CCLE-SK-N-MC-RNA-08	CCLE-SK-N-MC	Brain Lower Grade Glioma	RNA-Seq	Female	CCLE-LGG	Illumina	bone	HG19_Broad_variant	SK-N-MC	Cell Line
62d42c74-8a5a-46a7-af99-125b60f9ecac	CCLE-TE-15-RNA-08	CCLE-TE-15	Esophageal carcinoma	RNA-Seq	Female	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	TE-15	Cell Line
452b5703-56e1-4467-b79b-203027bd67ce	CCLE-OCI-AML5-RNA-08	CCLE-OCI-AML5	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	OCI-AML5	Cell Line
4478d502-2222-44f4-95b6-c8cb2ebc017e	CCLE-SF539-RNA-08	CCLE-SF539	Brain Lower Grade Glioma	RNA-Seq	Not available	CCLE-LGG	Illumina	Not available	HG19_Broad_variant	SF539	Cell Line
a94c9771-b172-4a24-865b-af3f112a83b2	CCLE-COLO-680N-RNA-08	CCLE-COLO-680N	Esophageal carcinoma	RNA-Seq	Female	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	COLO-680N	Cell Line
1acf65a0-0268-4288-9904-33bff618a31d	CCLE-PE-CA-PJ41cloneD2-RNA-08	CCLE-PE-CA-PJ41cloneD2	Head and Neck squamous cell carcinoma	RNA-Seq	Female	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	PE-CA-PJ41cloneD2	Cell Line
20b65872-72bc-4e5c-8bf3-901fee399e05	CCLE-ES-2-RNA-08	CCLE-ES-2	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	ES-2	Cell Line
04006920-bfbd-4de8-941b-f34015f7ce8e	CCLE-COR-L105-RNA-08	CCLE-COR-L105	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	COR-L105	Cell Line
0c413179-bf99-4f89-af7d-04462ebe5271	CCLE-SNU-449-RNA-08	CCLE-SNU-449	Liver hepatocellular carcinoma	RNA-Seq	Male	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	SNU-449	Cell Line
17b48350-84fb-486e-bf5a-02b371d5e8d7	CCLE-ABC-1-RNA-08	CCLE-ABC-1	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	ABC-1	Cell Line
5b7127e3-d144-4db0-9a42-a0e36c520423	CCLE-KARPAS-422-RNA-08	CCLE-KARPAS-422	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Not available	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	KARPAS-422	Cell Line
8cdf19b8-1242-4698-8116-fa17ea20df3b	CCLE-KYSE-70-RNA-08	CCLE-KYSE-70	Esophageal carcinoma	RNA-Seq	Male	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	KYSE-70	Cell Line
3f5c41c5-07ec-4f7a-8038-ac856248834f	CCLE-MDA-MB-415-RNA-08	CCLE-MDA-MB-415	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	MDA-MB-415	Cell Line
688602fd-3eb9-4c32-9e99-4eae1007600f	CCLE-SW620-RNA-08	CCLE-SW620	Colon adenocarcinoma	RNA-Seq	Male	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	SW620	Cell Line
47030e40-acbd-4905-939c-d57441d7042e	CCLE-NCI-H2171-RNA-08	CCLE-NCI-H2171	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H2171	Cell Line
0dfd087c-1220-49d2-baac-44890d7906de	CCLE-SNU-1076-RNA-08	CCLE-SNU-1076	Head and Neck squamous cell carcinoma	RNA-Seq	Male	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	SNU-1076	Cell Line
4eb9d31a-ea92-4846-8791-59f3ad7837e3	CCLE-SK-BR-3-RNA-08	CCLE-SK-BR-3	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	SK-BR-3	Cell Line
7c80bf20-84ab-4449-b8cf-9871ea6c915f	CCLE-RMUG-S-RNA-08	CCLE-RMUG-S	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	RMUG-S	Cell Line
6e9d00b4-a012-40b6-b342-4dcdfe389c0b	CCLE-HUP-T4-RNA-08	CCLE-HUP-T4	Pancreatic adenocarcinoma	RNA-Seq	Male	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	HUP-T4	Cell Line
89b9acb0-29d5-48cb-8e8a-b953a2cb0590	CCLE-LAMA-84-RNA-08	CCLE-LAMA-84	Chronic Lymphocytic Leukemia	RNA-Seq	Female	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	LAMA-84	Cell Line
b1f430a4-af50-46be-bd02-1a4e4f2feb68	CCLE-SNU-719-RNA-08	CCLE-SNU-719	Stomach adenocarcinoma	RNA-Seq	Male	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	SNU-719	Cell Line
66bc4593-cd97-4f73-964a-235bfa51794e	CCLE-COR-L95-RNA-08	CCLE-COR-L95	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	COR-L95	Cell Line
016fa736-7ff0-4d35-b01c-69d3040c0b8f	CCLE-YD-10B-RNA-08	CCLE-YD-10B	Head and Neck squamous cell carcinoma	RNA-Seq	Male	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	YD-10B	Cell Line
b2df25b2-2250-44a2-9947-d68f4946fc8a	CCLE-GCT-RNA-08	CCLE-GCT	Sarcoma	RNA-Seq	Male	CCLE-SARC	Illumina	soft_tissue	HG19_Broad_variant	GCT	Cell Line
ac5912cd-faad-44b0-84db-a00654eaf26d	CCLE-OVTOKO-RNA-08	CCLE-OVTOKO	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	OVTOKO	Cell Line
f8102544-a3ce-41de-a8c9-af708d95ddbc	CCLE-SW403-RNA-08	CCLE-SW403	Colon adenocarcinoma	RNA-Seq	Female	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	SW403	Cell Line
f46a076d-08b9-418c-8fde-398c9606d1f3	CCLE-AU565-RNA-08	CCLE-AU565	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	AU565	Cell Line
7ef5e9be-a911-4d7c-83de-79a10902d6aa	CCLE-NCI-H1694-RNA-08	CCLE-NCI-H1694	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1694	Cell Line
98a0206b-29f5-42d3-957b-6480e2fde185	CCLE-HCC-15-RNA-08	CCLE-HCC-15	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	HCC-15	Cell Line
4552e52e-a8b6-4beb-aef1-1075353473ac	CCLE-MHH-NB-11-RNA-08	CCLE-MHH-NB-11	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	autonomic_ganglia	HG19_Broad_variant	MHH-NB-11	Cell Line
0f5ba7d3-6f43-44af-9bbc-f9b4c09bbfeb	CCLE-MDA-MB-231-RNA-08	CCLE-MDA-MB-231	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	MDA-MB-231	Cell Line
fcafb383-a8ba-4a2a-8564-255eb9cde9a7	CCLE-MDA-MB-468-RNA-08	CCLE-MDA-MB-468	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	MDA-MB-468	Cell Line
d9d1c20a-d775-46b7-9502-7e97d1f3a6e8	CCLE-SNU-475-RNA-08	CCLE-SNU-475	Liver hepatocellular carcinoma	RNA-Seq	Male	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	SNU-475	Cell Line
311ef801-241b-4a6c-bc9e-76d4ecc28d4f	CCLE-JHH-5-RNA-08	CCLE-JHH-5	Liver hepatocellular carcinoma	RNA-Seq	Male	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	JHH-5	Cell Line
632647a6-5cb3-4117-b549-fdb440221db9	CCLE-WM-88-RNA-08	CCLE-WM-88	Skin Cutaneous Melanoma	RNA-Seq	Not available	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	WM-88	Cell Line
44dcf574-506e-434a-b788-460a69167cd4	CCLE-MDA-MB-436-RNA-08	CCLE-MDA-MB-436	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	MDA-MB-436	Cell Line
dfe44eb8-f15d-4b90-af6b-4db2ff59c623	CCLE-HCC1599-RNA-08	CCLE-HCC1599	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	HCC1599	Cell Line
a6026e7e-4ca2-40f8-b2b3-bfadeb230e3a	CCLE-SF126-RNA-08	CCLE-SF126	Brain Lower Grade Glioma	RNA-Seq	Not available	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	SF126	Cell Line
fe83299a-e7bd-489a-a470-649b2159566f	CCLE-A2058-RNA-08	CCLE-A2058	Skin Cutaneous Melanoma	RNA-Seq	Male	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	A2058	Cell Line
6f50b1cf-4975-4638-ae6c-5f6b25e8a1a5	CCLE-VMRC-RCZ-RNA-08	CCLE-VMRC-RCZ	Kidney renal clear cell carcinoma	RNA-Seq	Not available	CCLE-KIRC	Illumina	kidney	HG19_Broad_variant	VMRC-RCZ	Cell Line
586b5389-a51d-47f5-b51e-9e05ece0f289	CCLE-KE-39-RNA-08	CCLE-KE-39	Stomach adenocarcinoma	RNA-Seq	Male	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	KE-39	Cell Line
9d1499ba-1000-42e4-8d90-2fd373a95309	CCLE-Panc02.03-RNA-08	CCLE-Panc02.03	Pancreatic adenocarcinoma	RNA-Seq	Female	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	Panc02.03	Cell Line
db72b457-23e1-4e81-9161-36cf3aef4464	CCLE-A-673-RNA-08	CCLE-A-673	Sarcoma	RNA-Seq	Female	CCLE-SARC	Illumina	bone	HG19_Broad_variant	A-673	Cell Line
ff157ede-b643-4644-a305-ca67157df7e9	CCLE-MDA-MB-134-VI-RNA-08	CCLE-MDA-MB-134-VI	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	MDA-MB-134-VI	Cell Line
be38fbd8-2a1a-4ef4-841d-64a041b178a5	CCLE-UACC-893-RNA-08	CCLE-UACC-893	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	UACC-893	Cell Line
82ffe43f-314e-474b-afe8-cb3a5d472743	CCLE-TE-9-RNA-08	CCLE-TE-9	Esophageal carcinoma	RNA-Seq	Male	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	TE-9	Cell Line
81ad5486-1ec0-444c-b632-23a483915975	CCLE-MKN74-RNA-08	CCLE-MKN74	Stomach adenocarcinoma	RNA-Seq	Male	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	MKN74	Cell Line
a10051c1-c141-45a2-b5a5-14e543ac95f8	CCLE-SW948-RNA-08	CCLE-SW948	Colon adenocarcinoma	RNA-Seq	Female	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	SW948	Cell Line
f996e5cb-ffae-410e-b78b-5c33ac440411	CCLE-JHUEM-2-RNA-08	CCLE-JHUEM-2	Cervical squamous cell carcinoma and endocervical adenocarcinoma	RNA-Seq	Female	CCLE-CESC	Illumina	endometrium	HG19_Broad_variant	JHUEM-2	Cell Line
7d50e571-2e84-45b6-b475-581885823a05	CCLE-769-P-RNA-08	CCLE-769-P	Kidney renal clear cell carcinoma	RNA-Seq	Female	CCLE-KIRC	Illumina	kidney	HG19_Broad_variant	769-P	Cell Line
8b15bc54-1ef1-43b3-a373-3000bbf4706b	CCLE-PK-45H-RNA-08	CCLE-PK-45H	Pancreatic adenocarcinoma	RNA-Seq	Not available	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	PK-45H	Cell Line
5e3752d6-deb7-4f2a-ae9f-13e62b8099f8	CCLE-Panc04.03-RNA-08	CCLE-Panc04.03	Pancreatic adenocarcinoma	RNA-Seq	Male	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	Panc04.03	Cell Line
45e4bf91-e60b-4fc2-93f8-0b4d9b26233c	CCLE-SNU-869-RNA-08	CCLE-SNU-869	Liver hepatocellular carcinoma	RNA-Seq	Not available	CCLE-LIHC	Illumina	biliary_tract	HG19_Broad_variant	SNU-869	Cell Line
4cf4ca58-453d-4ef8-a8f7-8c47bce9002a	CCLE-COR-L47-RNA-08	CCLE-COR-L47	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	COR-L47	Cell Line
f5282a2c-c5d7-430d-bde3-717c96db4a03	CCLE-ESS-1-RNA-08	CCLE-ESS-1	Uterine Corpus Endometrioid Carcinoma	RNA-Seq	Female	CCLE-UCEC	Illumina	endometrium	HG19_Broad_variant	ESS-1	Cell Line
3b19271c-709f-43c7-af47-48528d3c6798	CCLE-JJN-3-RNA-08	CCLE-JJN-3	Multiple Myeloma Plasma cell leukemia	RNA-Seq	Female	CCLE-MM	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	JJN-3	Cell Line
96dbdc8d-bf32-4ca1-bfc5-471d07430f83	CCLE-AM-38-RNA-08	CCLE-AM-38	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	AM-38	Cell Line
a39bdecf-761d-416a-a90e-8bc5a383e1ce	CCLE-TEN-RNA-08	CCLE-TEN	Uterine Corpus Endometrioid Carcinoma	RNA-Seq	Female	CCLE-UCEC	Illumina	endometrium	HG19_Broad_variant	TEN	Cell Line
c8a04504-3061-47c0-beea-bd2651116056	CCLE-OVCAR-4-RNA-08	CCLE-OVCAR-4	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	OVCAR-4	Cell Line
12bf6e43-8aa7-471a-b733-98c50a6a5cbd	CCLE-CL-14-RNA-08	CCLE-CL-14	Colon adenocarcinoma	RNA-Seq	Male	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	CL-14	Cell Line
57e083be-222a-47af-9619-785fb68eb4bd	CCLE-SK-MEL-30-RNA-08	CCLE-SK-MEL-30	Skin Cutaneous Melanoma	RNA-Seq	Male	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	SK-MEL-30	Cell Line
7694ecf8-ef6c-4306-bdf7-c5060940089a	CCLE-NCI-H1355-RNA-08	CCLE-NCI-H1355	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1355	Cell Line
8d1c557b-110e-4f9a-9ed8-b6c8faf9b025	CCLE-VMRC-RCW-RNA-08	CCLE-VMRC-RCW	Kidney renal clear cell carcinoma	RNA-Seq	Male	CCLE-KIRC	Illumina	kidney	HG19_Broad_variant	VMRC-RCW	Cell Line
5aa5d841-f357-45c2-a40a-ad5d9cdd9ed1	CCLE-SNU-1079-RNA-08	CCLE-SNU-1079	Liver hepatocellular carcinoma	RNA-Seq	Not available	CCLE-LIHC	Illumina	biliary_tract	HG19_Broad_variant	SNU-1079	Cell Line
f2e7f763-cc29-4252-aece-acc5d8da22dc	CCLE-TALL-1-RNA-08	CCLE-TALL-1	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	TALL-1	Cell Line
490d5ea8-f672-4436-8657-77301792b44b	CCLE-A101D-RNA-08	CCLE-A101D	Skin Cutaneous Melanoma	RNA-Seq	Male	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	A101D	Cell Line
5898593a-0667-464b-a270-69141e2a4fc5	CCLE-HT-144-RNA-08	CCLE-HT-144	Skin Cutaneous Melanoma	RNA-Seq	Male	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	HT-144	Cell Line
f82bda09-8490-495c-b8d2-036db3ba078e	CCLE-LS180-RNA-08	CCLE-LS180	Colon adenocarcinoma	RNA-Seq	Female	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	LS180	Cell Line
12e3cf5c-344b-4886-bb77-a972326c338c	CCLE-KP-N-YN-RNA-08	CCLE-KP-N-YN	Brain Lower Grade Glioma	RNA-Seq	Not available	CCLE-LGG	Illumina	autonomic_ganglia	HG19_Broad_variant	KP-N-YN	Cell Line
5b904e4c-21cc-490a-bbb7-cb561b89f996	CCLE-HT-1376-RNA-08	CCLE-HT-1376	Bladder Urothelial Carcinoma	RNA-Seq	Female	CCLE-BLCA	Illumina	urinary_tract	HG19_Broad_variant	HT-1376	Cell Line
2056cb9d-dc70-44b0-896b-7518b7d8aebe	CCLE-HCT-15-RNA-08	CCLE-HCT-15	Colon adenocarcinoma	RNA-Seq	Male	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	HCT-15	Cell Line
fa4dc8c7-d6fb-4f6b-83b1-f0ea1ae73571	CCLE-RERF-LC-Ad2-RNA-08	CCLE-RERF-LC-Ad2	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	RERF-LC-Ad2	Cell Line
c4f0e026-2684-446e-8dc3-478ad8f0dc32	CCLE-SCC-9-RNA-08	CCLE-SCC-9	Head and Neck squamous cell carcinoma	RNA-Seq	Male	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	SCC-9	Cell Line
e57531d4-02b8-43e5-9890-d097470adbd6	CCLE-SKM-1-RNA-08	CCLE-SKM-1	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	SKM-1	Cell Line
0bd03808-4b4b-4bfd-b8ff-163af5efc240	CCLE-HL-60-RNA-08	CCLE-HL-60	Chronic Lymphocytic Leukemia	RNA-Seq	Female	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	HL-60	Cell Line
c6facd46-b996-43ce-99e1-05c06bc40b5d	CCLE-SW837-RNA-08	CCLE-SW837	Colon adenocarcinoma	RNA-Seq	Male	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	SW837	Cell Line
a81d14ae-3412-4bd3-bde6-56669a5abd8a	CCLE-8-MG-BA-RNA-08	CCLE-8-MG-BA	Brain Lower Grade Glioma	RNA-Seq	Female	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	8-MG-BA	Cell Line
0e67231f-97be-447c-b3b0-a656fc30a62d	CCLE-PE-CA-PJ15-RNA-08	CCLE-PE-CA-PJ15	Head and Neck squamous cell carcinoma	RNA-Seq	Male	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	PE-CA-PJ15	Cell Line
